large_category,medium_category,detail_category,body,description
feeling,medium_unknown,standard,m(。>(ェ<)。)m,顔文字
feeling,medium_unknown,standard,m(*・´ω`・*)m,顔文字
feeling,medium_unknown,standard,m9(`Д´),顔文字
feeling,medium_unknown,standard,m9(・(エ)・),顔文字
feeling,medium_unknown,standard,m9(・∀・,顔文字
feeling,medium_unknown,standard,o(`・ω´・+o),顔文字
feeling,medium_unknown,standard,o(`ω´*)o,顔文字
feeling,medium_unknown,standard,o(^・x・^)o,顔文字
feeling,medium_unknown,standard,o(_ _)o,顔文字
feeling,medium_unknown,standard,o(・∀・)o,顔文字
feeling,medium_unknown,standard,o(;>△<)o,顔文字
feeling,medium_unknown,standard,o(*'▽'*)/☆’,顔文字
feeling,medium_unknown,standard,o(〃・◇・〃)ゞ,顔文字
feeling,medium_unknown,standard,o(>ω<*)o,顔文字
feeling,medium_unknown,standard,o(≧ω≦)o,顔文字
feeling,medium_unknown,standard,o(TωT)o,顔文字
feeling,medium_unknown,standard,p'ω`*q,顔文字
feeling,medium_unknown,standard,p(*^-^*)q,顔文字
feeling,medium_unknown,standard,pA`q,顔文字
feeling,medium_unknown,standard,Pq'v`*),顔文字
feeling,medium_unknown,standard,q(´・ω・`)p,顔文字
feeling,medium_unknown,standard,U(T_)`U,顔文字
feeling,medium_unknown,standard,v(^∀^*),顔文字
feeling,medium_unknown,standard,v(・∀・*),顔文字
feeling,medium_unknown,standard,w(△)w,顔文字
feeling,medium_unknown,standard,w(o)w,顔文字
feeling,medium_unknown,standard,δ(´д`; ),顔文字
feeling,medium_unknown,standard,ε-(=`ω´=),顔文字
feeling,medium_unknown,standard,ε-(o´ω`o),顔文字
feeling,medium_unknown,standard,ε(´・●_・`)з,顔文字
feeling,medium_unknown,standard,ε(。´・ェ・`。)з,顔文字
feeling,medium_unknown,standard,ε(*´・∀・)з,顔文字
feeling,medium_unknown,standard,ε(*´・ω・)з,顔文字
feeling,medium_unknown,standard,ε(◎´・v・)з,顔文字
feeling,medium_unknown,standard,ε=(>ε<),顔文字
feeling,medium_unknown,standard,ε=(≧m≦),顔文字
feeling,medium_unknown,standard,ε=ε=(怒Д)ノ,顔文字
feeling,medium_unknown,standard,ρ(´ε`*),顔文字
feeling,medium_unknown,standard,Σ (Д;),顔文字
feeling,medium_unknown,standard,σ(´`*),顔文字
feeling,medium_unknown,standard,σ(´ω`*),顔文字
feeling,medium_unknown,standard,Σ(´Д` ),顔文字
feeling,medium_unknown,standard,Σ(´д`;),顔文字
feeling,medium_unknown,standard,Σ(´д`),顔文字
feeling,medium_unknown,standard,σ(´し_`〃)ゞ,顔文字
feeling,medium_unknown,standard,σ(-c_-´。),顔文字
feeling,medium_unknown,standard,σ(・´ω`・),顔文字
feeling,medium_unknown,standard,σ(・ε・〃),顔文字
feeling,medium_unknown,standard,Σ(・ω・;ll),顔文字
feeling,medium_unknown,standard,Σ(・ω・ノ)ノ,顔文字
feeling,medium_unknown,standard,Σ(;д),顔文字
feeling,medium_unknown,standard,σ('v`◎),顔文字
feeling,medium_unknown,standard,Σ(*★UvO*)艸,顔文字
feeling,medium_unknown,standard,σ(*бωб),顔文字
feeling,medium_unknown,standard,σ(*ゝω・*),顔文字
feeling,medium_unknown,standard,Σ(=□=;),顔文字
feeling,medium_unknown,standard,Σ(=ω= ;),顔文字
feeling,medium_unknown,standard,Σ(|||▽||| ),顔文字
feeling,medium_unknown,standard,Σ(||Д),顔文字
feeling,medium_unknown,standard,σ(≧ε≦o),顔文字
feeling,medium_unknown,standard,σ(0●_0*),顔文字
feeling,medium_unknown,standard,Σ(llДll),顔文字
feeling,medium_unknown,standard,σ(o・∀・o),顔文字
feeling,medium_unknown,standard,σ(o'ω'o),顔文字
feeling,medium_unknown,standard,Σ(oε´oノ)ノ,顔文字
feeling,medium_unknown,standard,σ(oдolll),顔文字
feeling,medium_unknown,standard,Σ(oェ),顔文字
feeling,medium_unknown,standard,σ(uεu〃),顔文字
feeling,medium_unknown,standard,σ(ΘωΘ),顔文字
feeling,medium_unknown,standard,Σ(ω |||),顔文字
feeling,medium_unknown,standard,Σ(Д;≡;д),顔文字
feeling,medium_unknown,standard,Σ(Д),顔文字
feeling,medium_unknown,standard,Σ(д|||),顔文字
feeling,medium_unknown,standard,Σ(дノ;)ノ,顔文字
feeling,medium_unknown,standard,Σ(дノ[壁],顔文字
feeling,medium_unknown,standard,σ(ёωё*),顔文字
feeling,medium_unknown,standard,σ(м・ω・ё),顔文字
feeling,medium_unknown,standard,σ(馬д鹿)☆,顔文字
feeling,medium_unknown,standard,Σ(艸0ДQ◆)),顔文字
feeling,medium_unknown,standard,Σ(艸VεV+☆)⌒+.* †,顔文字
feeling,medium_unknown,standard,σ(ゝ∀◎),顔文字
feeling,medium_unknown,standard,σ(ゝε・´★),顔文字
feeling,medium_unknown,standard,Σ【*д*】,顔文字
feeling,medium_unknown,standard,σ*ゝω・),顔文字
feeling,medium_unknown,standard,Σd(・∀・*),顔文字
feeling,medium_unknown,standard,Σd(≧∀≦*),顔文字
feeling,medium_unknown,standard,Σd(ゝ∀・),顔文字
feeling,medium_unknown,standard,Σd(ゝω・o),顔文字
feeling,medium_unknown,standard,ΣΣ(дlll)!,顔文字
feeling,medium_unknown,standard,φ(・ω・`),顔文字
feeling,medium_unknown,standard,φ(*-ω-*) ,顔文字
feeling,medium_unknown,standard,Ψ(`∀´)Ψ,顔文字
feeling,medium_unknown,standard,Ωヾ(・ω・。),顔文字
feeling,medium_unknown,standard,щ(`ω´щ),顔文字
feeling,medium_unknown,standard,щ(▽щ),顔文字
feeling,medium_unknown,standard,щ(Дщ),顔文字
feeling,medium_unknown,standard,ъ(*∞^),顔文字
feeling,medium_unknown,standard,つ;´・ω-)つ,顔文字
feeling,medium_unknown,standard,ノ)Д(ヽ,顔文字
feeling,medium_unknown,standard,ヘ(`▽´*),顔文字
feeling,medium_unknown,standard,ヘ(・ω・`*),顔文字
feeling,medium_unknown,standard,ヘ(* - -)ノ,顔文字
feeling,medium_unknown,standard,ヘ(∀ヘ)アヒャ,顔文字
feeling,medium_unknown,standard,ヘ|・∀・|ノ*~●,顔文字
feeling,medium_unknown,standard,人'`*)⌒★,顔文字
feeling,medium_unknown,standard,人*'A`∞)♪,顔文字
feeling,medium_unknown,standard,人*ゝω・),顔文字
feeling,medium_unknown,standard,川。μ_μ)σ,顔文字
feeling,medium_unknown,standard,川o・-・)ノ ,顔文字
feeling,medium_unknown,standard,川σ⊇、),顔文字
feeling,medium_unknown,standard,柱|皿)q,顔文字
feeling,medium_unknown,standard,壁|)≡サッ!!,顔文字
feeling,medium_unknown,standard,壁|oノωノ),顔文字
feeling,medium_unknown,standard,乂(Д三Д)乂,顔文字
feeling,medium_unknown,standard,彡(-_-;)彡,顔文字
feeling,medium_unknown,standard,艸'Д`◆,顔文字
feeling,medium_unknown,standard,ヽ( ´_`)丿,顔文字
feeling,medium_unknown,standard,ヽ( ´ー`)丿,顔文字
feeling,medium_unknown,standard,ヽ( ・∀・)ノ,顔文字
feeling,medium_unknown,standard,ヽ( ;´Д`)ノ,顔文字
feeling,medium_unknown,standard,ヽ(`・ω・´)ノ,顔文字
feeling,medium_unknown,standard,ヽ(`⌒´)ノ,顔文字
feeling,medium_unknown,standard,ヽ(`Д´)ノ,顔文字
feeling,medium_unknown,standard,ヽ(`З')ノ,顔文字
feeling,medium_unknown,standard,ヽ(´・д・`)ノ,顔文字
feeling,medium_unknown,standard,ヽ(´∀`。)ノ,顔文字
feeling,medium_unknown,standard,ヽ(´□`。)ノ・,顔文字
feeling,medium_unknown,standard,ヽ(´▽`)ノ,顔文字
feeling,medium_unknown,standard,ヽ(´A`)ノ,顔文字
feeling,medium_unknown,standard,ヽ(´ρ`)ノ,顔文字
feeling,medium_unknown,standard,ヽ(´ー`)ノ,顔文字
feeling,medium_unknown,standard,ヽ(^o^)丿,顔文字
feeling,medium_unknown,standard,ヽ(^ω^)ノ,顔文字
feeling,medium_unknown,standard,ヽ(¨)ノ,顔文字
feeling,medium_unknown,standard,ヽ(・ω・´メ),顔文字
feeling,medium_unknown,standard,ヽ(;´Д`)ノ,顔文字
feeling,medium_unknown,standard,ヽ(。>д<)p,顔文字
feeling,medium_unknown,standard,ヽ(。ゝω・)ノ☆;:*,顔文字
feeling,medium_unknown,standard,ヽ(*´∀`*)ノ.+,顔文字
feeling,medium_unknown,standard,ヽ(*^∇^*)ノ,顔文字
feeling,medium_unknown,standard,ヽ(#`・ω・)ノ,顔文字
feeling,medium_unknown,standard,ヽ(°▽、°)ノ,顔文字
feeling,medium_unknown,standard,ヽ(∀)メ(∀)ノ,顔文字
feeling,medium_unknown,standard,ヽ(=´Д`=)ノ,顔文字
feeling,medium_unknown,standard,ヽ(≧∀≦)ノ,顔文字
feeling,medium_unknown,standard,ヽ(○`・v・)人(・v・´●)ノ,顔文字
feeling,medium_unknown,standard,ヽ(●'`*)ノ,顔文字
feeling,medium_unknown,standard,ヽ(●I)人(I●)ノ,顔文字
feeling,medium_unknown,standard,ヽ(ω、)ノ,顔文字
feeling,medium_unknown,standard,ヽ| ゝ∀・*|ノ,顔文字
feeling,medium_unknown,standard,ヽ|・ω・|ゞ,顔文字
feeling,medium_unknown,standard,ヾ( ^ω^)ノ,顔文字
feeling,medium_unknown,standard,ヾ(´ε `;)ゝ,顔文字
feeling,medium_unknown,standard,ヾ(´ω`)ノ,顔文字
feeling,medium_unknown,standard,ヾ(^▽^ヾ),顔文字
feeling,medium_unknown,standard,ヾ(・∀・`*),顔文字
feeling,medium_unknown,standard,ヾ(・∀・)ノ,顔文字
feeling,medium_unknown,standard,ヾ(・ε・`*),顔文字
feeling,medium_unknown,standard,ヾ(。・ω・。),顔文字
feeling,medium_unknown,standard,ヾ('ω')ノ,顔文字
feeling,medium_unknown,standard,ヾ(*´エ`*)ノ,顔文字
feeling,medium_unknown,standard,ヾ(*・∀・`)o,顔文字
feeling,medium_unknown,standard,ヾ(*・ω・*)o,顔文字
feeling,medium_unknown,standard,ヾ(*ω∩*),顔文字
feeling,medium_unknown,standard,ヾ(∀ゞ),顔文字
feeling,medium_unknown,standard,ヾ(=´・∀・`=),顔文字
feeling,medium_unknown,standard,ヾ(=・ω・=)o,顔文字
feeling,medium_unknown,standard,ヾ(●´∀`●),顔文字
feeling,medium_unknown,standard,ヾ(●・v・人・v・○)ノ,顔文字
feeling,medium_unknown,standard,ヾ(●)ノ,顔文字
feeling,medium_unknown,standard,ヾ(o´∀`o)ノ,顔文字
feeling,medium_unknown,standard,ヾ(oxo)ノ,顔文字
feeling,medium_unknown,standard,ヾ(oゝω・o)ノ)),顔文字
feeling,medium_unknown,standard,ヾ(ω` )/,顔文字
feeling,medium_unknown,standard,ヾ(Д`;≡;´Д)ノ,顔文字
feeling,medium_unknown,standard,ヾ(д)ノ゛,顔文字
feeling,medium_unknown,standard,ヾ[・ω・`●],顔文字
feeling,medium_unknown,standard,ヾ|`・、●・|ノ,顔文字
feeling,medium_unknown,standard,ヾ|*´・ω・|q,顔文字
feeling,medium_unknown,ぁぃ,(Д)ノ ァィ,顔文字
feeling,medium_unknown,あい,( ´∀`)つ≡≡≡愛愛愛)Д`)グシャ,顔文字
feeling,medium_unknown,あいごー,<丶`Д´>アイゴー,顔文字
feeling,medium_unknown,あいやー,(`ハ´)アイヤー,顔文字
feeling,medium_unknown,あいーん,(_´Д`) アイーン,顔文字
feeling,medium_unknown,あう,ヽ(´Д`;)ノアゥ...,顔文字
feeling,medium_unknown,あうあう,⊂ミ⊃^ω^ )⊃ アウアウ!!,顔文字
feeling,medium_unknown,あうあうあー,(_Д_)アウアウアー,顔文字
feeling,medium_unknown,あうあうあー,(^p^)あうあうあー,顔文字
feeling,medium_unknown,あうと,⊂ミ⊃^ω^ )⊃ アウアウ!!,顔文字
feeling,medium_unknown,あうー,( ρ )アゥー,顔文字
feeling,medium_unknown,あきたよ,( д)アキタヨ…,顔文字
feeling,medium_unknown,あげ,(´∀`∩)↑age↑,顔文字
feeling,medium_unknown,あさぴー,(-@∀@),顔文字
feeling,medium_unknown,あさぴー,ヽ(-@∀@)ノ デッチage,顔文字
feeling,medium_unknown,あせ,(;´∀`),顔文字
feeling,medium_unknown,あせ,(;・∀・),顔文字
feeling,medium_unknown,あせ,(;´Д`),顔文字
feeling,medium_unknown,あせ,(;^ω^),顔文字
feeling,medium_unknown,あせ,:(;'ω'):,顔文字
feeling,medium_unknown,あせ,(; ・`д・´),顔文字
feeling,medium_unknown,あたふた,アタヽ(д`ヽ彡ノ´д)ノフタ,顔文字
feeling,medium_unknown,あちゃー,(ノ∀`)アチャー,顔文字
feeling,medium_unknown,あちゃー,( ´д`)アチャー,顔文字
feeling,medium_unknown,あちゃー,(ノ∀`)ノ∀`)ノ∀`)ジェトストリームアチャー,顔文字
feeling,medium_unknown,あちー,(;´д`)ゞ アチー!!,顔文字
feeling,medium_unknown,あっそ,(´ι _` )アッソ,顔文字
feeling,medium_unknown,あったかーい,(*´∀`*)アッタカーイ,顔文字
feeling,medium_unknown,あっちいけ,アッチ(・∀・)イケ!!,顔文字
feeling,medium_unknown,あつい,ι(´Д`υ)アツィー,顔文字
feeling,medium_unknown,あつー,(A;)アツー,顔文字
feeling,medium_unknown,あとちょっと,アトチョット( д)ヤン,顔文字
feeling,medium_unknown,あなる,(*)アナルー,顔文字
feeling,medium_unknown,あにじゃ,( ´_ゝ`),顔文字
feeling,medium_unknown,あはぁ,(*´д`*)アハァ,顔文字
feeling,medium_unknown,あはは,( ∀)アハハ八八ノヽノヽノヽノ \ / \/ \,顔文字
feeling,medium_unknown,あひゃ,(∀)アヒャ,顔文字
feeling,medium_unknown,あひゃ,ヘ(∀ヘ)アヒャ,顔文字
feeling,medium_unknown,あひゃ,(゜∀。)ワヒャヒャヒャヒャヒャヒャ,顔文字
feeling,medium_unknown,あひゃ,アッヒャッヒャ!ヽ(∀)ノアッヒャッヒャ!,顔文字
feeling,medium_unknown,あぶねー, アブネ━━━━Σ(д;)━━━━!!,顔文字
feeling,medium_unknown,あぼーん,αβοοη..._φ(∀ )アヒャ,顔文字
feeling,medium_unknown,あまー,(・∀・)アマー,顔文字
feeling,medium_unknown,あやしい,ぁゃιぃ,顔文字
feeling,medium_unknown,あらいやだ,( Д)アライヤダ!!,顔文字
feeling,medium_unknown,あらま,Σ(Д;)アラマッ,顔文字
feeling,medium_unknown,あらまぁ,(´・∀・` )アラマァ,顔文字
feeling,medium_unknown,あらやだ,(Д )アラヤダ!!,顔文字
feeling,medium_unknown,あらやだ,(゜д゜)<あらやだ!,顔文字
feeling,medium_unknown,ありがと,(´▽`)アリガト!,顔文字
feeling,medium_unknown,ありがとう,アリガタマキン ( ´∀`)ノ⌒ω)Д`)ブニュ,顔文字
feeling,medium_unknown,ありがとう,あ(・∀・)り(・∀・)が(・∀・)と(・∀・)う!,顔文字
feeling,medium_unknown,ありゃ,Σ(Д υ) アリャ,顔文字
feeling,medium_unknown,あるぁ, ヽ(冫、)ノ アルァ!!,顔文字
feeling,medium_unknown,あるぇー,(・3・)アルェー,顔文字
feeling,medium_unknown,あわわ,アワ((дд ))ワワ!!,顔文字
feeling,medium_unknown,あわわ,アワワ ヽ(´Д`;≡;´Д`)丿 アワワ,顔文字
feeling,medium_unknown,あんたもねー,( ^×^)アンタモネー,顔文字
feeling,medium_unknown,あー,アッー!,顔文字
feeling,medium_unknown,あーあー,(∩д)アーアーきこえなーい,顔文字
feeling,medium_unknown,ぃょぅ,(=ω)ノぃょぅ,顔文字
feeling,medium_unknown,ぃょぅ,( ・∀・)ノィョ-ゥ,顔文字
feeling,medium_unknown,ぃょぅ,( ∀)ノィョ―ゥ,顔文字
feeling,medium_unknown,ぃょぅ,( ´ⅴ`)ノィョ―ゥ,顔文字
feeling,medium_unknown,いい,(・∀・)イイ!!,顔文字
feeling,medium_unknown,いい,( ・∀・)イイ!!,顔文字
feeling,medium_unknown,いいこといった,(・∀・)イイコトイッタ!!,顔文字
feeling,medium_unknown,いいね,(・∀・)イイネ!!,顔文字
feeling,medium_unknown,いいはなし,( ;∀;) イイハナシダナー,顔文字
feeling,medium_unknown,いいよー,(・∀・)イイヨイイヨー,顔文字
feeling,medium_unknown,いいんでねーの,(з)イインデネーノ?,顔文字
feeling,medium_unknown,いえい,v(Д)v イエイ,顔文字
feeling,medium_unknown,いえーい,☆-(ノД)八(Д )ノイエーイ,顔文字
feeling,medium_unknown,いえーい,イェ━━━━━ヽ( Д)人(Д )ノ━━━━━━イ!!,顔文字
feeling,medium_unknown,いかがなものか,| Д| ノ イカガナモノカ,顔文字
feeling,medium_unknown,いかす,Σd(∀d)イカス!,顔文字
feeling,medium_unknown,いかり,(#・∀・),顔文字
feeling,medium_unknown,いかり,(# Д),顔文字
feeling,medium_unknown,いかり,(#^ω^),顔文字
feeling,medium_unknown,いきろ,つωT`)ヾ (Д )…イ㌔,顔文字
feeling,medium_unknown,いぎあり,( Д)_σ異議あり!!,顔文字
feeling,medium_unknown,いくない,(・A・)イクナイ!!,顔文字
feeling,medium_unknown,いくない,イイ(・∀・A・)クナイ!,顔文字
feeling,medium_unknown,いくない,イクナ--(∀)-( ∀)-(  )-(  )-(  )-(  )-(A )-(A)--イ!!!!,顔文字
feeling,medium_unknown,いけぬま,(^q^),顔文字
feeling,medium_unknown,いじめ,( ・∀・ )ノ イジメカコワルイ,顔文字
feeling,medium_unknown,いた,Σ(Д υ) イタ!!,顔文字
feeling,medium_unknown,いたい,(;´∀`)…痛いなぁ…,顔文字
feeling,medium_unknown,いたー,イタ━━━━(∀)━━━━!!,顔文字
feeling,medium_unknown,いってきます,ε=ε=ヽ( Д)ノ 逝ッテキマース,顔文字
feeling,medium_unknown,いってきます,ε=ε=ε=ヾ(´∀`*)ノ イッテキマース,顔文字
feeling,medium_unknown,いってくる,∧||∧ 逝ッテクル…,顔文字
feeling,medium_unknown,いってよし,イッテ( д)(д )ヨシ,顔文字
feeling,medium_unknown,いってよし,( Д)イッテヨスィ,顔文字
feeling,medium_unknown,いってよち,( ・Д・)いってよち,顔文字
feeling,medium_unknown,いってらっしゃい,ヾ( Д)ノ゛逝ッテラッシャーイ,顔文字
feeling,medium_unknown,いってらー,┌( Д)ノ イッテラー,顔文字
feeling,medium_unknown,いってらーん,イッテラ━━━━━━ヽ(´∀`ヽ)━━━━━━ン!!!!,顔文字
feeling,medium_unknown,いねー,イネ━━━━(д;)━━━━!!,顔文字
feeling,medium_unknown,いまおきたよ,(;´ρ`)イマオキタヨ,顔文字
feeling,medium_unknown,いまのうち,ヽ(;´Д`)ノ ランタ タンタン♪,顔文字
feeling,medium_unknown,いやぁ,(∀`*)ゞイヤァ,顔文字
feeling,medium_unknown,いやぁ,( ;´Д`)いやぁぁぁぁぁー!,顔文字
feeling,medium_unknown,いやぁん,(*´д`*)イヤァ-ン!!,顔文字
feeling,medium_unknown,いやだわぁ,イヤダワァ*・゜・*:.。..。.:*・゜(n‘Д‘)η・*:.。. .。.:*・゜・* !!!!!,顔文字
feeling,medium_unknown,いやっほー,ε=\_○ノ イヤッホーゥ!,顔文字
feeling,medium_unknown,いやん,(/ω\)イヤン,顔文字
feeling,medium_unknown,いやーん,イヤ━━━━(*´∀`)━━━━ン!!!!,顔文字
feeling,medium_unknown,いらいら,(#Д)y-~~イライラ,顔文字
feeling,medium_unknown,いらかべ,○(#Д)=(  #)≡○|壁|・∴'.,顔文字
feeling,medium_unknown,いらっしゃい,( ´∀`)ゞ イラッシャーイ,顔文字
feeling,medium_unknown,いらね,(⊿)イラネ,顔文字
feeling,medium_unknown,いらね,(。A。)⌒Y⌒ ヾ( ´_ゝ`) イラネ,顔文字
feeling,medium_unknown,いるね,(ж)イルネ,顔文字
feeling,medium_unknown,いわせんな,イワセンナ(*^Д^*)ハズカシイ,顔文字
feeling,medium_unknown,ういるす,(・∀・)ゥィルスー!!,顔文字
feeling,medium_unknown,ういんく,( ω^ )b,顔文字
feeling,medium_unknown,ううっ,…(;´Д`)ウウッ…,顔文字
feeling,medium_unknown,うぇ,ヽ(∀。)ノウェ,顔文字
feeling,medium_unknown,うぇーい,( 0w0)ノ ウェーイ,顔文字
feeling,medium_unknown,うえーん,(´Д⊂ヽウェェェン,顔文字
feeling,medium_unknown,うえーん,・・(つД`)・・ ウェ―ン,顔文字
feeling,medium_unknown,うおお,Σヽ(`д´;)ノ うおおおお!,顔文字
feeling,medium_unknown,うおっ,Σ(Д),顔文字
feeling,medium_unknown,うおっ,Σ(´Д` )ウオッ,顔文字
feeling,medium_unknown,うざっ,(;^ω^)ウザッ,顔文字
feeling,medium_unknown,うざー,ウザ―(Д)―ッ!!,顔文字
feeling,medium_unknown,うざー,ウザ━━━(´∀`;)━━━!!!!,顔文字
feeling,medium_unknown,うぜぇ,(Д)ウゼェェェ,顔文字
feeling,medium_unknown,うぜー,(`皿´)ウゼー,顔文字
feeling,medium_unknown,うぜー,( ´Α`)ウゼー,顔文字
feeling,medium_unknown,うそです,* ・*:.。.:*・゜+ d(*´∀`)b うそです +.:*・゜・*:. *,顔文字
feeling,medium_unknown,うそーん,ウソォ━━━Σ(д|||ノ)ノ━━━ン!?,顔文字
feeling,medium_unknown,うっ,(´;ω;`)ウッ…,顔文字
feeling,medium_unknown,うっうー,( д)ウッウー,顔文字
feeling,medium_unknown,うっとり,(人´∀`).☆.。.:*・,顔文字
feeling,medium_unknown,うっとり,・:*:・(*´∀`*)ウットリ・:*:・,顔文字
feeling,medium_unknown,うつし,゜д゜)鬱死・・・,顔文字
feeling,medium_unknown,うひゃー,ウヒャ━━━━━━ヽ(Д)ノ━━━━━━!!!!,顔文字
feeling,medium_unknown,うひょー,( Д)ウヒョー,顔文字
feeling,medium_unknown,うふふ,(´∀`*)ウフフ,顔文字
feeling,medium_unknown,うまうま,(∀)ウマウマ,顔文字
feeling,medium_unknown,うまー,(д)ウマー,顔文字
feeling,medium_unknown,うまー,(д)ウ-(Д)マー(A)イ-…ヽ(∀)ノ…ゾォォォォォ!!!!,顔文字
feeling,medium_unknown,うむ,( д)ウム,顔文字
feeling,medium_unknown,うるさい,ヽ(`Д´)ノウルサイゾ!,顔文字
feeling,medium_unknown,うるせぇ,q(д )ウルセェ,顔文字
feeling,medium_unknown,うるせー,ウルセー!!(((((;`Д´)≡⊃)`Д)、;'.・,顔文字
feeling,medium_unknown,うわ,(;^ω^)うわ、つまんね,顔文字
feeling,medium_unknown,うわぁ,(>'A`)>ウワァァ!!,顔文字
feeling,medium_unknown,うわぁ,(;´∀`)…うわぁ…,顔文字
feeling,medium_unknown,うわぁん,ヽ(`Д´)ノウワァァァン!!,顔文字
feeling,medium_unknown,うわぁん,εε=ヽ( `Д´)ノ ウワァァァン,顔文字
feeling,medium_unknown,うわぁん,ウワァァァァァァヽ(`Д´)ノァァァァァァン!,顔文字
feeling,medium_unknown,うわーん,ヽ(`Д´)ノウワァァァン!!,顔文字
feeling,medium_unknown,うわーん,ウワァァ-----。(´Д`)。-----ン!!!!,顔文字
feeling,medium_unknown,うんうん,(д)(。_。)(д)(。_。) ウンウン,顔文字
feeling,medium_unknown,うんうんお,ブリッ●彡(∪^ω^) うんうんお,顔文字
feeling,medium_unknown,うんこ,ヽ( ・∀・)ノ ウンコー,顔文字
feeling,medium_unknown,うんこ,(ノ・∀・)ノ=●ウンコー!!,顔文字
feeling,medium_unknown,うんこ,( ∀)つ●ウンコクウカ? ⊂(∀ )センキュゥー♪,顔文字
feeling,medium_unknown,うー,ウー c(`Д´c),顔文字
feeling,medium_unknown,うーむ,(´ヘ`;)ウーム…,顔文字
feeling,medium_unknown,うーん,(´ε`;)ウーン…,顔文字
feeling,medium_unknown,ええ,工エエェェ(´д`)ェェエエ工,顔文字
feeling,medium_unknown,ええ,工工工エエエエエエェェェェェェ(Д)ェェェェェェエエエエエエ工工工,顔文字
feeling,medium_unknown,ええじゃないか,ヽ(д)ノ ええじゃないか,顔文字
feeling,medium_unknown,ええー,(・3・)エェー!?,顔文字
feeling,medium_unknown,ええー,エェ━━━━━( Å;)━━━━━!!?,顔文字
feeling,medium_unknown,えくすたしー,(*´д`*)エクスタスィー,顔文字
feeling,medium_unknown,えぐいな,( ´ー`)< エグいな,顔文字
feeling,medium_unknown,えっ,(∀)  エッ?,顔文字
feeling,medium_unknown,えっ,(´・ω`・)エッ?,顔文字
feeling,medium_unknown,えっ,(Д≡Д)エッナニナニ?,顔文字
feeling,medium_unknown,えっ,Σ(д) エッ!? オヨビデナイ!?,顔文字
feeling,medium_unknown,えっち,オニーチャン(*・∀・*)エッチー!!,顔文字
feeling,medium_unknown,えっち,グハッΣ(´Д`(○=(´∀\*)モォエッチー!!,顔文字
feeling,medium_unknown,えっへん,(`・∀・´)エッヘン!!,顔文字
feeling,medium_unknown,えへへ,(∀`*ゞ)エヘヘ,顔文字
feeling,medium_unknown,えへへ,(*´σー`)エヘヘ,顔文字
feeling,medium_unknown,えへへ,ヽ(°▽、°)ノエヘヘヘヘ,顔文字
feeling,medium_unknown,えらいな,( Å) < エラいな,顔文字
feeling,medium_unknown,えろいな,( ・∀・)< エロいな,顔文字
feeling,medium_unknown,えー,( ´д`)エー,顔文字
feeling,medium_unknown,えー,Σ(Д;エーッ!,顔文字
feeling,medium_unknown,えーん,(つд⊂)エーン,顔文字
feeling,medium_unknown,おいおい,ヾ(Д )ォィォィ,顔文字
feeling,medium_unknown,おうっ,(Д)ノ オウッ,顔文字
feeling,medium_unknown,おうべいか,Σ( д )\(д )オウベイカ,顔文字
feeling,medium_unknown,おえっ,(´ж`;)ォ・・ォェッ・・・,顔文字
feeling,medium_unknown,おえー,オエ━━━━━━(´Д`|||)━━━━━━!!!!,顔文字
feeling,medium_unknown,おおー,ォオー!!(д屮)屮,顔文字
feeling,medium_unknown,おおー,ォォオオー!!ヽ(дヽ)(ノд)ノ オオォォー!!,顔文字
feeling,medium_unknown,おかえり,オカ( д)エリ,顔文字
feeling,medium_unknown,おかえり,オカヽ(´∀` )ノエリー!!,顔文字
feeling,medium_unknown,おかえり,ε=ヾ( ・∀・)ノ   オカエリー! ヽ(・∀・ )ノ,顔文字
feeling,medium_unknown,おぎゃ,(^q^)おぎゃ,顔文字
feeling,medium_unknown,おくれよ,ヽ(´ー`)ノオクレヨ,顔文字
feeling,medium_unknown,おことわり,( ω ) お断りします,顔文字
feeling,medium_unknown,おことわり,オコトワリ━━━( ω )━━━!!!!,顔文字
feeling,medium_unknown,おさいせん,( Д)ノ⌒⑤┃奉納┃,顔文字
feeling,medium_unknown,おさげ,⌒( ´∀`)⌒オサゲ,顔文字
feeling,medium_unknown,おしり,(´∀`(⊃*⊂),顔文字
feeling,medium_unknown,おせぇよ,オセェヨ( д)、ペッ,顔文字
feeling,medium_unknown,おせんこう,( д)つ┃~~~,顔文字
feeling,medium_unknown,おちゃ,( Д)⊃旦 チャノメヤ,顔文字
feeling,medium_unknown,おちゃ,(・∀・)つ目 オチャノメ!,顔文字
feeling,medium_unknown,おっ,( ^ω^)おっ,顔文字
feeling,medium_unknown,おっ,(^ω^ ≡ ^ω^)おっおっおっ,顔文字
feeling,medium_unknown,おっけー,( `д´)b オッケー!,顔文字
feeling,medium_unknown,おっけー,オッケー☆⌒d(´∀`)ノ,顔文字
feeling,medium_unknown,おっけーい,オッケ━━━━━━ (ゝ○_○) ━━━━━━イ!!!!,顔文字
feeling,medium_unknown,おっぱい,( ∀)o彡°おっぱい!おっぱい!,顔文字
feeling,medium_unknown,おっふぇ,オッフェ(=ω)ノ,顔文字
feeling,medium_unknown,おつ,( ω^ )ゝ 乙であります!,顔文字
feeling,medium_unknown,おつ,(・ω・`)乙  これは乙じゃなくてポニーテールなんだからね!,顔文字
